player_name,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,nb_saisons,country,is_french,is_european,continent
Roshown McLeod,24.0,203.2,100.09,37.67,7.2,2.67,1.1,-5.67,0.05,0.12,0.23,0.45,0.1,3,USA,False,False,Amérique du Nord
Roy Hibbert,26.0,218.44,125.7,73.56,9.79,6.18,1.29,-0.16,0.1,0.17,0.2,0.52,0.09,9,USA,False,False,Amérique du Nord
Roy Rogers,24.33,208.28,106.59,45.67,3.37,2.6,0.3,-11.8,0.09,0.13,0.14,0.43,0.04,3,USA,False,False,Amérique du Nord
Royal Ivey,27.5,192.53,94.8,49.2,2.77,1.01,0.8,-6.43,0.02,0.11,0.14,0.45,0.1,10,USA,False,False,Amérique du Nord
Royce O'Neale,27.5,196.0,102.51,74.33,6.62,4.85,2.35,6.08,0.02,0.15,0.11,0.58,0.12,6,USA,False,False,Amérique du Nord
Royce White,23.0,203.2,117.93,3.0,0.0,0.0,0.0,-37.5,0.0,0.0,0.06,0.0,0.0,1,USA,False,False,Amérique du Nord
Ruben Boumtje-Boumtje,25.0,213.36,114.76,14.67,0.53,0.77,0.23,-10.53,0.11,0.08,0.11,0.26,0.14,3,USA,False,False,Amérique du Nord
Ruben Garces,27.0,205.74,111.13,13.0,1.2,2.2,0.4,11.3,0.17,0.17,0.15,0.31,0.09,1,USA,False,False,Amérique du Nord
Ruben Nembhard,25.0,190.5,94.35,10.0,4.0,0.8,1.7,-0.3,0.03,0.05,0.2,0.48,0.25,1,USA,False,False,Amérique du Nord
Ruben Patterson,27.5,196.09,101.7,64.9,9.72,3.87,1.6,-0.67,0.1,0.1,0.21,0.54,0.11,10,USA,False,False,Amérique du Nord
Ruben Wolkowyski,27.0,208.28,122.47,34.0,2.2,1.4,0.1,0.9,0.04,0.11,0.15,0.4,0.02,1,Argentina,False,False,Amérique du Sud
Rudy Fernandez,25.5,198.12,83.91,62.25,8.93,2.4,2.22,3.28,0.02,0.1,0.18,0.55,0.15,4,Spain,False,True,Europe
Rudy Gay,28.0,203.35,105.77,65.88,15.54,5.58,2.05,0.35,0.05,0.16,0.23,0.53,0.11,17,USA,False,False,Amérique du Nord
Rudy Gobert,27.33,215.92,117.07,68.92,12.42,11.58,1.3,5.66,0.12,0.28,0.16,0.66,0.07,12,France,True,True,Europe
Rui Hachimura,23.5,203.2,104.33,52.5,12.45,4.97,1.3,-4.82,0.03,0.14,0.19,0.55,0.07,4,Japan,False,False,Asie
Rumeal Robinson,30.0,187.96,88.45,54.0,3.3,0.9,1.4,4.5,0.01,0.09,0.2,0.49,0.23,1,USA,False,False,Amérique du Nord
Russ Smith,24.5,182.88,74.84,13.5,2.0,0.55,0.7,-6.45,0.02,0.11,0.24,0.45,0.26,2,USA,False,False,Amérique du Nord
Russell Westbrook,27.0,190.5,88.75,72.93,22.48,7.3,8.33,3.89,0.05,0.17,0.31,0.52,0.4,15,USA,False,False,Amérique du Nord
Rusty LaRue,26.6,190.5,84.82,19.6,4.86,1.34,1.48,-13.34,0.01,0.1,0.19,0.46,0.15,5,USA,False,False,Amérique du Nord
Ryan Anderson,26.5,208.07,108.86,54.08,11.37,5.01,0.89,3.34,0.08,0.17,0.2,0.54,0.07,12,USA,False,False,Amérique du Nord
Ryan Arcidiacono,26.5,190.5,88.83,39.5,3.2,1.45,1.57,-5.52,0.01,0.1,0.11,0.54,0.16,6,USA,False,False,Amérique du Nord
Ryan Bowen,28.22,204.61,99.69,56.11,2.52,1.99,0.49,-0.6,0.08,0.1,0.1,0.49,0.06,9,USA,False,False,Amérique du Nord
Ryan Broekhoff,28.5,199.39,97.52,29.5,4.1,2.0,0.55,5.2,0.02,0.16,0.15,0.59,0.08,2,Australia,False,False,Océanie
Ryan Gomes,26.62,200.66,111.98,60.88,8.4,3.96,1.23,-4.5,0.05,0.14,0.16,0.49,0.08,8,USA,False,False,Amérique du Nord
Ryan Hollins,26.5,213.36,107.05,51.8,3.5,2.13,0.26,-5.7,0.09,0.13,0.14,0.62,0.03,10,USA,False,False,Amérique du Nord
Ryan Humphrey,24.0,203.2,106.59,41.5,2.4,2.3,0.2,-4.35,0.12,0.16,0.18,0.38,0.04,2,USA,False,False,Amérique du Nord
Ryan Kelly,24.5,210.82,104.33,40.75,5.05,2.75,1.12,-2.25,0.03,0.17,0.16,0.47,0.1,4,USA,False,False,Amérique du Nord
Ryan Reid,25.0,203.2,106.59,5.0,1.6,0.4,0.0,15.0,0.07,0.08,0.16,0.8,0.0,1,USA,False,False,Amérique du Nord
Ryan Robertson,23.0,195.58,86.18,1.0,5.0,0.0,0.0,-33.4,0.0,0.0,0.12,0.39,0.0,1,USA,False,False,Amérique du Nord
Ryan Rollins,20.0,190.5,81.65,12.0,1.9,1.0,0.5,-38.1,0.04,0.15,0.26,0.51,0.21,1,USA,False,False,Amérique du Nord
Ryan Stack,23.5,210.82,97.52,21.5,2.35,1.85,0.25,-13.85,0.1,0.13,0.16,0.46,0.04,2,USA,False,False,Amérique du Nord
Saben Lee,23.0,187.96,83.01,36.67,5.73,2.07,3.07,-5.47,0.03,0.1,0.17,0.52,0.29,3,USA,False,False,Amérique du Nord
Saddiq Bey,23.0,200.66,97.52,76.33,14.03,4.87,1.9,-6.0,0.03,0.13,0.19,0.55,0.1,3,USA,False,False,Amérique du Nord
Salah Mejri,31.5,218.44,108.86,51.0,3.5,3.85,0.52,1.02,0.11,0.23,0.13,0.62,0.07,4,Tunisia,False,False,Autre
Salim Stoudamire,24.0,185.42,79.98,52.33,7.7,1.27,1.0,-5.83,0.01,0.08,0.23,0.52,0.11,3,USA,False,False,Amérique du Nord
Sam Cassell,32.5,190.5,83.91,65.33,16.8,3.26,6.16,2.79,0.02,0.1,0.26,0.54,0.34,12,USA,False,False,Amérique du Nord
Sam Dekker,23.5,205.74,104.33,50.0,4.2,2.38,0.62,1.12,0.05,0.15,0.11,0.4,0.05,4,USA,False,False,Amérique du Nord
Sam Hauser,24.5,200.66,98.43,53.0,4.45,1.85,0.65,3.7,0.03,0.13,0.14,0.64,0.09,2,USA,False,False,Amérique du Nord
Sam Jacobson,24.0,193.04,98.13,22.67,3.43,1.1,0.3,6.57,0.03,0.12,0.18,0.58,0.05,3,USA,False,False,Amérique du Nord
Sam Mack,29.2,200.66,99.79,37.6,7.08,1.88,1.1,-4.74,0.02,0.09,0.18,0.49,0.1,5,USA,False,False,Amérique du Nord
Sam Merrill,26.0,193.04,92.99,13.67,4.07,1.33,0.8,-7.63,0.01,0.12,0.17,0.54,0.13,3,USA,False,False,Amérique du Nord
Sam Mitchell,35.5,200.66,97.52,72.5,7.68,2.85,1.22,-1.5,0.04,0.12,0.18,0.5,0.1,6,USA,False,False,Amérique du Nord
Sam Perkins,38.0,205.74,117.48,71.0,6.72,3.18,0.92,6.56,0.04,0.15,0.16,0.54,0.08,5,USA,False,False,Amérique du Nord
Sam Young,26.5,198.12,100.36,62.25,5.2,2.22,0.7,-5.08,0.05,0.12,0.18,0.48,0.08,4,USA,False,False,Amérique du Nord
Samaki Walker,25.5,205.74,115.35,44.5,4.64,3.99,0.46,-7.91,0.08,0.19,0.17,0.47,0.04,10,USA,False,False,Amérique du Nord
Samardo Samuels,23.0,205.74,117.93,36.33,5.47,3.07,0.43,-8.77,0.09,0.14,0.19,0.48,0.05,3,Jamaica,False,False,Autre
Samuel Dalembert,28.92,210.82,113.57,68.15,7.2,7.38,0.52,-2.29,0.13,0.25,0.16,0.54,0.04,13,Haiti,False,False,Autre
Sandro Mamukelashvili,23.5,207.01,108.86,42.0,4.95,3.15,0.95,-13.85,0.09,0.15,0.16,0.57,0.11,2,Georgia,False,True,Europe
Santi Aldama,21.5,212.09,97.52,54.5,6.55,3.75,1.0,1.95,0.06,0.16,0.17,0.52,0.08,2,Spain,False,True,Europe
Sarunas Jasikevicius,30.5,193.04,89.36,69.0,6.7,1.55,2.85,-2.25,0.02,0.08,0.19,0.55,0.28,2,USSR,False,False,Autre
Sarunas Marciulionis,33.0,195.58,90.72,17.0,6.8,1.8,1.5,-7.6,0.06,0.09,0.27,0.5,0.19,1,USA,False,False,Amérique du Nord
Sasha Danilovic,27.0,198.12,90.72,56.0,12.5,2.4,1.8,1.5,0.02,0.07,0.2,0.55,0.1,1,USA,False,False,Amérique du Nord
Sasha Kaun,31.0,210.82,117.93,25.0,0.9,1.0,0.1,-3.2,0.14,0.15,0.13,0.53,0.05,1,Russia,False,True,Europe
Sasha Pavlovic,24.5,200.66,102.24,56.7,4.66,1.7,0.89,-2.18,0.02,0.11,0.16,0.48,0.09,10,Montenegro,False,True,Europe
Sasha Vujacic,26.3,200.66,90.63,58.1,4.87,1.83,1.17,-5.22,0.03,0.13,0.18,0.5,0.12,10,Slovenia,False,True,Europe
Scot Pollard,28.0,210.82,120.74,46.0,3.89,4.09,0.37,4.72,0.13,0.18,0.13,0.53,0.04,11,USA,False,False,Amérique du Nord
Scott Brooks,31.5,180.34,74.84,40.5,1.65,0.6,0.95,-0.6,0.03,0.08,0.12,0.58,0.23,2,USA,False,False,Amérique du Nord
Scott Burrell,28.0,200.66,99.61,49.4,5.48,2.66,0.96,0.0,0.05,0.13,0.17,0.5,0.09,5,USA,False,False,Amérique du Nord
Scott Machado,26.0,185.42,92.99,5.0,1.9,0.1,0.9,-10.75,0.0,0.03,0.22,0.68,0.41,2,USA,False,False,Amérique du Nord
Scott Padgett,27.5,205.74,108.86,56.0,3.7,2.5,0.62,1.23,0.09,0.18,0.17,0.5,0.09,8,USA,False,False,Amérique du Nord
Scott Williams,33.0,208.28,109.62,48.11,4.53,4.08,0.4,-4.01,0.1,0.2,0.17,0.46,0.05,9,USA,False,False,Amérique du Nord
Scottie Barnes,20.5,201.93,102.06,75.5,15.3,7.05,4.15,2.5,0.07,0.14,0.19,0.54,0.17,2,USA,False,False,Amérique du Nord
Scottie Lewis,22.0,195.58,83.91,2.0,0.5,0.0,0.5,-11.8,0.0,0.0,0.06,0.57,0.2,1,USA,False,False,Amérique du Nord
Scottie Pippen,34.5,201.3,103.42,58.88,13.12,5.28,4.95,3.29,0.04,0.14,0.21,0.52,0.24,8,USA,False,False,Amérique du Nord
Scotty Hopson,28.0,200.66,92.53,1.33,1.83,0.33,0.83,-22.63,0.0,0.01,0.19,0.29,0.16,3,USA,False,False,Amérique du Nord
Scotty Pippen Jr.,22.0,185.42,77.11,6.0,2.3,0.7,0.3,-1.5,0.05,0.06,0.23,0.44,0.12,1,USA,False,False,Amérique du Nord
Sean Colson,25.0,182.88,79.38,13.0,1.2,0.5,0.8,-35.2,0.04,0.11,0.26,0.29,0.46,1,USA,False,False,Amérique du Nord
Sean Elliott,31.0,203.2,98.43,39.2,9.86,3.68,2.06,4.6,0.02,0.12,0.19,0.51,0.12,5,USA,False,False,Amérique du Nord
Sean Higgins,29.0,205.74,92.99,2.0,0.0,0.0,0.0,-49.8,0.0,0.0,0.18,0.0,0.0,1,USA,False,False,Amérique du Nord
Sean Kilpatrick,26.5,193.04,97.52,39.25,9.0,2.25,1.25,-5.0,0.02,0.12,0.22,0.53,0.11,4,USA,False,False,Amérique du Nord
Sean Lampley,23.5,199.39,99.79,22.5,4.1,1.75,0.55,9.25,0.05,0.14,0.2,0.59,0.08,2,USA,False,False,Amérique du Nord
Sean Marks,29.45,208.28,113.4,20.91,2.45,1.7,0.15,-14.07,0.06,0.19,0.18,0.5,0.03,11,New Zealand,False,False,Océanie
Sean May,24.0,205.74,120.66,29.75,6.82,4.05,0.95,-4.55,0.09,0.2,0.22,0.49,0.1,4,USA,False,False,Amérique du Nord
Sean McDermott,24.0,198.12,88.45,18.0,2.2,1.1,0.2,-17.7,0.03,0.09,0.1,0.53,0.04,1,USA,False,False,Amérique du Nord
Sean Rooks,30.5,208.28,118.5,60.62,3.69,2.68,0.66,-2.84,0.08,0.16,0.16,0.48,0.08,8,USA,False,False,Amérique du Nord
Sean Singletary,23.0,182.88,83.91,37.0,2.4,0.9,0.8,-7.3,0.04,0.1,0.18,0.48,0.17,1,USA,False,False,Amérique du Nord
Sean Williams,22.75,208.28,106.59,34.25,3.55,2.85,0.35,-0.3,0.11,0.15,0.15,0.55,0.04,4,USA,False,False,Amérique du Nord
Sebastian Telfair,24.6,182.88,76.66,56.4,7.36,1.6,3.38,-7.49,0.01,0.08,0.2,0.48,0.27,10,USA,False,False,Amérique du Nord
Sedale Threatt,35.0,187.96,83.91,21.0,3.3,1.1,1.9,-3.5,0.02,0.06,0.12,0.45,0.18,1,USA,False,False,Amérique du Nord
Sekou Doumbouya,19.5,203.2,104.33,47.0,5.75,2.85,0.65,-8.85,0.04,0.13,0.17,0.47,0.06,2,France,True,True,Europe
Semaj Christon,24.0,190.5,86.18,64.0,2.9,1.4,2.0,-6.5,0.02,0.08,0.13,0.39,0.19,1,USA,False,False,Amérique du Nord
Semi Ojeleye,25.0,199.14,108.5,56.8,3.46,2.18,0.44,-3.76,0.04,0.11,0.11,0.51,0.04,5,USA,False,False,Amérique du Nord
Semih Erden,24.5,212.09,108.86,34.5,3.75,2.75,0.4,-6.4,0.07,0.18,0.14,0.57,0.05,2,Turkey,False,True,Europe
Serge Ibaka,26.5,208.82,107.57,65.64,11.45,6.79,0.81,3.99,0.09,0.19,0.19,0.57,0.05,14,Democratic Republic of the Congo,False,False,Autre
Sergei Monia,23.0,203.2,99.79,26.0,3.0,2.0,0.7,-24.5,0.04,0.15,0.14,0.41,0.09,1,Russia,False,True,Europe
Sergey Karasev,21.0,200.66,92.53,31.67,2.9,1.4,0.87,-4.63,0.02,0.12,0.13,0.51,0.1,3,Russia,False,True,Europe
Sergio Rodriguez,24.2,190.5,78.38,70.6,5.02,1.48,3.38,-4.86,0.03,0.09,0.19,0.49,0.36,5,Spain,False,True,Europe
Seth Curry,27.56,187.68,83.91,48.67,8.68,1.83,1.71,-1.66,0.01,0.11,0.17,0.53,0.12,9,USA,False,False,Amérique du Nord
Shabazz Muhammad,23.0,198.12,101.24,55.6,8.56,2.68,0.54,-8.9,0.07,0.12,0.23,0.54,0.06,5,USA,False,False,Amérique du Nord
Shabazz Napier,25.5,185.0,79.76,57.5,6.88,1.88,2.48,-0.63,0.02,0.1,0.2,0.52,0.22,6,USA,False,False,Amérique du Nord
Shaedon Sharpe,20.0,195.58,90.72,80.0,9.9,3.0,1.2,-7.6,0.04,0.1,0.19,0.57,0.08,1,Canada,False,False,Amérique du Nord
Shai Gilgeous-Alexander,23.0,197.72,84.5,63.71,24.6,4.81,5.16,0.8,0.02,0.13,0.28,0.6,0.25,7,Canada,False,False,Amérique du Nord
Shake Milton,24.0,196.09,93.17,50.8,8.68,2.28,2.46,1.24,0.02,0.09,0.18,0.55,0.17,5,USA,False,False,Amérique du Nord
Shammond Williams,27.29,185.42,91.17,46.43,4.83,1.29,1.91,-8.81,0.02,0.08,0.2,0.52,0.34,7,USA,False,False,Amérique du Nord
Shamorie Ponds,22.0,182.88,79.38,4.0,2.3,0.3,0.5,-5.5,0.0,0.17,0.22,0.76,0.4,1,USA,False,False,Amérique du Nord
Shandon Anderson,27.5,198.12,95.39,71.9,7.15,3.05,1.34,0.97,0.05,0.12,0.17,0.53,0.1,10,USA,False,False,Amérique du Nord
Shane Battier,29.0,203.2,100.14,75.15,8.49,4.15,1.76,4.34,0.05,0.11,0.13,0.56,0.09,13,USA,False,False,Amérique du Nord
Shane Edwards,27.0,200.66,99.79,2.0,1.0,1.0,0.0,-25.6,0.08,0.11,0.16,0.33,0.0,1,USA,False,False,Amérique du Nord
Shane Heal,29.5,182.88,81.65,24.5,2.7,0.55,0.8,5.6,0.01,0.06,0.2,0.4,0.18,2,USA,False,False,Amérique du Nord
Shane Larkin,22.75,180.34,79.49,64.0,5.15,1.8,2.68,-3.75,0.02,0.09,0.16,0.49,0.23,4,USA,False,False,Amérique du Nord
Shannon Brown,25.0,192.76,95.36,45.33,6.37,1.48,0.93,-6.1,0.03,0.08,0.21,0.48,0.1,9,USA,False,False,Amérique du Nord
Shaq Buchanan,25.0,190.5,86.18,2.0,1.0,1.0,1.0,-8.7,0.09,0.14,0.21,0.25,0.25,1,USA,False,False,Amérique du Nord
Shaquille Harrison,26.5,195.58,86.94,30.0,5.15,2.58,2.27,-3.37,0.03,0.14,0.16,0.48,0.18,6,USA,False,False,Amérique du Nord
Shaquille O'Neal,32.0,215.9,145.91,60.8,21.88,10.01,2.42,7.74,0.11,0.23,0.29,0.59,0.13,15,USA,False,False,Amérique du Nord
Shareef Abdur-Rahim,25.5,205.74,107.54,69.17,16.91,7.05,2.42,-5.02,0.08,0.17,0.24,0.53,0.13,12,USA,False,False,Amérique du Nord
Sharife Cooper,21.0,185.42,79.83,13.0,0.5,0.4,0.4,-43.9,0.0,0.15,0.2,0.25,0.31,1,USA,False,False,Amérique du Nord
Sharone Wright,24.5,210.82,117.93,33.5,4.4,2.2,0.55,-4.05,0.06,0.15,0.22,0.47,0.1,2,USA,False,False,Amérique du Nord
Sharrod Ford,24.0,205.74,106.59,3.0,1.3,1.0,0.0,-24.7,0.11,0.13,0.16,0.67,0.0,1,USA,False,False,Amérique du Nord
Shaun Livingston,26.29,200.66,83.78,59.5,6.34,2.41,3.04,0.4,0.03,0.1,0.16,0.53,0.22,14,USA,False,False,Amérique du Nord
Shavlik Randolph,26.25,208.28,107.95,18.25,2.31,2.48,0.21,1.58,0.18,0.21,0.17,0.46,0.04,8,USA,False,False,Amérique du Nord
Shawn Bradley,29.0,228.6,119.8,69.11,7.28,5.89,0.59,4.71,0.1,0.19,0.16,0.52,0.04,9,USA,False,False,Amérique du Nord
Shawn Kemp,30.0,208.28,123.9,72.43,13.49,7.23,1.56,0.99,0.1,0.22,0.25,0.52,0.1,7,USA,False,False,Amérique du Nord
Shawn Long,24.0,205.74,115.67,18.0,8.2,4.7,0.7,2.6,0.2,0.21,0.24,0.6,0.09,1,USA,False,False,Amérique du Nord
Shawn Marion,29.5,200.66,101.63,72.69,14.76,8.5,1.87,2.96,0.08,0.2,0.2,0.54,0.09,16,USA,False,False,Amérique du Nord
Shawn Respert,26.0,187.11,86.94,36.67,4.4,1.3,0.93,-5.8,0.03,0.09,0.19,0.51,0.14,3,USA,False,False,Amérique du Nord
Shawne Williams,24.86,206.1,103.35,44.86,5.14,3.03,0.61,-2.59,0.06,0.15,0.16,0.48,0.06,7,USA,False,False,Amérique du Nord
Shawnelle Scott,27.5,210.18,113.4,26.25,1.98,2.3,0.18,-2.08,0.17,0.23,0.18,0.47,0.04,4,USA,False,False,Amérique du Nord
Shayne Whittington,24.5,210.82,113.4,13.5,2.25,1.6,0.35,-2.75,0.11,0.2,0.21,0.5,0.11,2,USA,False,False,Amérique du Nord
Shea Seals,22.0,195.58,95.25,4.0,1.0,1.0,0.0,-13.1,0.16,0.1,0.36,0.2,0.0,1,USA,False,False,Amérique du Nord
Shelden Williams,25.5,205.74,113.4,60.17,4.4,4.22,0.43,-3.65,0.11,0.22,0.15,0.53,0.05,6,USA,False,False,Amérique du Nord
Sheldon Mac,24.0,198.12,90.72,30.0,3.0,1.1,0.5,-8.7,0.02,0.12,0.14,0.52,0.08,1,USA,False,False,Amérique du Nord
Shelvin Mack,25.5,190.5,92.99,57.0,6.49,1.91,3.02,-1.78,0.01,0.1,0.19,0.5,0.27,8,USA,False,False,Amérique du Nord
Sherman Douglas,32.0,184.91,87.09,53.6,7.52,1.76,3.52,-5.9,0.03,0.06,0.18,0.53,0.26,5,USA,False,False,Amérique du Nord
Sherron Collins,24.0,180.34,92.99,20.0,0.9,0.3,0.4,-14.0,0.0,0.09,0.22,0.33,0.19,1,USA,False,False,Amérique du Nord
Sidy Cissoko,19.5,200.0,91.0,32.5,2.75,1.35,0.6,-6.5,0.04,0.13,0.13,0.5,0.08,2,France,True,True,Europe
Sim Bhullar,22.0,226.06,163.29,3.0,0.7,0.3,0.3,34.7,0.0,0.33,0.45,0.5,0.5,1,Canada,False,False,Amérique du Nord
Simone Fontecchio,27.0,200.66,94.8,52.0,6.3,1.7,0.8,-13.1,0.04,0.07,0.19,0.5,0.08,1,Italy,False,True,Europe
Sindarius Thornwell,24.5,194.31,97.52,40.0,3.72,1.38,1.05,-3.15,0.01,0.1,0.13,0.51,0.11,4,USA,False,False,Amérique du Nord
Skal Labissiere,22.5,210.18,104.33,37.0,6.58,4.2,0.95,-3.55,0.08,0.17,0.18,0.57,0.09,4,Haiti,False,False,Autre
Skylar Mays,24.0,193.04,92.99,22.33,7.33,1.73,3.27,-9.27,0.02,0.09,0.17,0.59,0.22,3,USA,False,False,Amérique du Nord
Slava Medvedenko,24.67,208.28,114.0,43.33,4.8,2.3,0.4,-2.27,0.09,0.14,0.24,0.5,0.07,6,Ukraine,False,True,Europe
Slavko Vranes,21.0,226.06,124.74,1.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.14,0.0,0.0,1,USA,False,False,Amérique du Nord
Smush Parker,24.8,193.04,82.55,54.8,7.54,2.04,2.58,-8.6,0.02,0.08,0.19,0.5,0.21,5,USA,False,False,Amérique du Nord
Solomon Alabi,23.5,215.9,114.08,13.0,1.45,2.3,0.2,-8.15,0.13,0.19,0.15,0.3,0.05,2,Nigeria,False,False,Afrique
Solomon Hill,27.0,199.81,102.21,49.78,4.34,2.83,1.37,0.57,0.04,0.12,0.12,0.46,0.1,9,USA,False,False,Amérique du Nord
Solomon Jones,25.5,208.28,108.86,35.12,2.42,2.16,0.3,-10.49,0.09,0.14,0.13,0.44,0.04,8,USA,False,False,Amérique du Nord
Sonny Weems,24.5,198.12,92.31,45.75,5.2,1.72,1.18,-13.6,0.02,0.1,0.2,0.45,0.12,4,USA,False,False,Amérique du Nord
Soumaila Samake,24.0,210.82,105.23,23.5,1.55,1.7,0.15,-9.5,0.12,0.18,0.14,0.42,0.05,2,Mali,False,False,Afrique
Speedy Claxton,27.14,180.34,76.59,47.71,7.89,2.07,3.81,-3.14,0.02,0.08,0.21,0.45,0.3,7,USA,False,False,Amérique du Nord
Spencer Dinwiddie,26.0,197.27,94.25,51.78,11.57,2.96,4.52,-0.53,0.01,0.1,0.21,0.52,0.29,9,USA,False,False,Amérique du Nord
Spencer Hawes,24.5,215.39,111.13,68.4,8.51,5.62,1.86,-4.37,0.07,0.21,0.19,0.51,0.13,10,USA,False,False,Amérique du Nord
Spud Webb,34.0,167.64,60.33,4.0,3.0,0.8,1.3,-24.6,0.07,0.04,0.25,0.47,0.29,1,USA,False,False,Amérique du Nord
Stacey Augmon,32.5,203.2,94.35,61.1,4.18,2.3,1.05,2.68,0.06,0.11,0.15,0.48,0.11,10,USA,False,False,Amérique du Nord
Stacey King,30.0,210.82,113.4,11.0,2.2,2.5,0.1,-18.7,0.11,0.23,0.14,0.48,0.02,1,USA,False,False,Amérique du Nord
Stanley Johnson,23.5,199.39,110.45,56.12,5.92,3.01,1.51,-2.72,0.03,0.14,0.16,0.5,0.13,8,USA,False,False,Amérique du Nord
Stanley Roberts,28.5,213.36,131.54,25.75,5.0,3.7,0.38,3.12,0.11,0.21,0.22,0.43,0.05,4,USA,False,False,Amérique du Nord
Stanton Kidd,28.0,198.12,97.98,4.0,0.0,0.8,0.3,2.3,0.0,0.16,0.14,0.0,0.1,1,USA,False,False,Amérique du Nord
Stephane Lasme,25.0,203.2,97.52,16.0,5.2,3.3,0.2,-6.4,0.1,0.1,0.17,0.49,0.02,1,Gabon,False,False,Autre
Stephen Curry,28.5,190.14,84.72,63.0,24.16,4.76,6.41,7.04,0.02,0.12,0.28,0.62,0.29,14,USA,False,False,Amérique du Nord
Stephen Graham,26.5,198.12,97.52,39.83,3.8,1.58,0.45,-3.83,0.03,0.14,0.18,0.53,0.07,6,USA,False,False,Amérique du Nord
Stephen Howard,26.5,205.74,106.59,31.0,2.75,1.3,0.2,-8.05,0.1,0.14,0.22,0.52,0.07,2,USA,False,False,Amérique du Nord
Stephen Jackson,29.5,203.2,98.85,61.29,13.59,3.59,2.79,1.02,0.03,0.11,0.23,0.49,0.15,14,USA,False,False,Amérique du Nord
Stephen Zimmerman,20.0,213.36,108.86,19.0,1.2,1.8,0.2,-18.1,0.09,0.27,0.15,0.35,0.06,1,USA,False,False,Amérique du Nord
Stephon Marbury,26.0,187.96,87.58,65.08,18.15,2.83,7.25,-2.65,0.02,0.07,0.24,0.52,0.34,13,USA,False,False,Amérique du Nord
Sterling Brown,25.5,196.43,101.15,44.67,4.5,3.12,0.92,-0.43,0.04,0.16,0.13,0.44,0.08,6,USA,False,False,Amérique du Nord
Steve Blake,30.0,190.5,78.02,66.92,6.44,2.09,3.9,-1.08,0.01,0.09,0.15,0.52,0.25,13,USA,False,False,Amérique du Nord
Steve Francis,27.0,190.5,90.52,64.0,16.62,5.19,5.63,-0.58,0.05,0.12,0.24,0.52,0.27,9,USA,False,False,Amérique du Nord
Steve Goodrich,25.5,208.28,99.79,10.5,1.1,1.2,0.55,-7.0,0.04,0.11,0.12,0.34,0.12,2,USA,False,False,Amérique du Nord
Steve Hamer,23.0,213.36,111.13,35.0,2.2,1.7,0.2,-3.1,0.06,0.18,0.13,0.55,0.04,1,USA,False,False,Amérique du Nord
Steve Henson,30.5,182.88,80.97,13.5,1.3,0.05,0.5,5.6,0.0,0.02,0.18,0.66,0.2,2,USA,False,False,Amérique du Nord
Steve Kerr,34.0,189.77,81.78,57.57,4.89,1.0,1.2,4.3,0.01,0.06,0.14,0.57,0.13,7,USA,False,False,Amérique du Nord
Steve Nash,31.5,190.5,85.45,67.61,13.52,2.91,8.16,4.77,0.02,0.08,0.2,0.59,0.38,18,Canada,False,False,Amérique du Nord
Steve Novak,29.0,208.28,104.12,42.45,3.76,1.04,0.21,-4.84,0.01,0.12,0.15,0.59,0.04,11,USA,False,False,Amérique du Nord
Steve Scheffler,29.0,205.74,113.4,7.0,1.6,0.4,0.0,-19.9,0.04,0.08,0.19,0.8,0.0,1,USA,False,False,Amérique du Nord
Steven Adams,24.5,212.34,117.93,70.6,9.21,8.42,1.6,5.33,0.14,0.18,0.14,0.58,0.08,10,New Zealand,False,False,Océanie
Steven Hunter,23.62,212.73,106.82,50.0,4.05,2.84,0.16,-5.26,0.09,0.14,0.15,0.54,0.02,8,USA,False,False,Amérique du Nord
Steven Smith,31.2,203.45,100.74,60.3,11.77,2.65,2.21,1.14,0.04,0.1,0.21,0.53,0.13,10,USA,False,False,Amérique du Nord
Stevin Smith,25.0,187.96,94.35,8.0,1.8,1.3,0.5,-6.8,0.03,0.16,0.16,0.38,0.12,1,USA,False,False,Amérique du Nord
Stojko Vrankovic,33.5,218.44,117.93,59.0,3.2,3.6,0.45,-7.0,0.08,0.19,0.12,0.52,0.04,2,USA,False,False,Amérique du Nord
Stromile Swift,25.0,206.3,102.56,60.78,8.0,4.46,0.49,-3.74,0.09,0.17,0.21,0.52,0.04,9,USA,False,False,Amérique du Nord
Sundiata Gaines,25.0,185.42,89.96,37.67,4.33,1.47,1.73,-4.23,0.04,0.11,0.22,0.48,0.27,3,USA,False,False,Amérique du Nord
Svi Mykhailiuk,24.0,201.17,92.99,50.4,6.44,1.72,1.4,-2.84,0.02,0.08,0.17,0.53,0.12,5,Ukraine,False,True,Europe
T.J. Ford,25.38,182.88,74.84,53.62,9.95,2.82,5.35,-0.11,0.03,0.1,0.21,0.5,0.34,8,USA,False,False,Amérique du Nord
T.J. Leaf,23.5,208.28,100.7,17.5,2.35,1.6,0.2,-12.3,0.05,0.14,0.16,0.5,0.05,2,USA,False,False,Amérique du Nord
T.J. McConnell,27.5,186.69,87.32,69.5,7.25,3.04,5.04,-2.56,0.03,0.11,0.16,0.54,0.33,8,USA,False,False,Amérique du Nord
